Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,ProductId,Date,Product Type,Product,Type
337.0,30.0,60.0,80.0,140.0,6,04/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
396.0,30.0,50.0,80.0,130.0,6,06/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
410.0,40.0,70.0,80.0,150.0,6,11/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
337.0,30.0,60.0,80.0,140.0,6,04/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
409.0,30.0,50.0,70.0,120.0,6,09/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
404.0,70.0,70.0,100.0,170.0,6,10/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
422.0,40.0,50.0,80.0,130.0,6,12/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
464.0,30.0,10.0,30.0,40.0,8,05/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
452.0,30.0,10.0,30.0,40.0,8,02/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
862.0,40.0,20.0,40.0,60.0,9,09/01/10 00:00:00,Herbal Tea,Lemon,Decaf
862.0,40.0,30.0,50.0,80.0,9,11/01/11 00:00:00,Herbal Tea,Lemon,Decaf
788.0,60.0,50.0,90.0,140.0,11,10/01/11 00:00:00,Tea,Darjeeling,Regular
666.0,70.0,80.0,120.0,200.0,12,11/01/10 00:00:00,Tea,Earl Grey,Regular
481.0,70.0,70.0,110.0,180.0,12,03/01/11 00:00:00,Tea,Earl Grey,Regular
692.0,110.0,120.0,170.0,290.0,12,07/01/11 00:00:00,Tea,Earl Grey,Regular
678.0,100.0,90.0,150.0,240.0,12,08/01/11 00:00:00,Tea,Earl Grey,Regular
656.0,80.0,50.0,100.0,150.0,12,10/01/11 00:00:00,Tea,Earl Grey,Regular
425.0,110.0,90.0,150.0,240.0,2,06/01/10 00:00:00,Coffee,Columbian,Regular
463.0,120.0,100.0,160.0,260.0,2,07/01/10 00:00:00,Coffee,Columbian,Regular
446.0,70.0,70.0,110.0,180.0,2,11/01/10 00:00:00,Coffee,Columbian,Regular
454.0,120.0,100.0,160.0,260.0,2,08/01/11 00:00:00,Coffee,Columbian,Regular
445.0,80.0,80.0,120.0,200.0,2,09/01/11 00:00:00,Coffee,Columbian,Regular
683.0,100.0,140.0,190.0,330.0,3,10/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
551.0,10.0,40.0,60.0,100.0,13,05/01/10 00:00:00,Tea,Green Tea,Regular
612.0,10.0,40.0,60.0,100.0,13,09/01/10 00:00:00,Tea,Green Tea,Regular
522.0,20.0,40.0,80.0,120.0,13,01/01/11 00:00:00,Tea,Green Tea,Regular
513.0,10.0,40.0,60.0,100.0,13,02/01/11 00:00:00,Tea,Green Tea,Regular
377.0,20.0,50.0,70.0,120.0,5,06/01/10 00:00:00,Espresso,Caffe Mocha,Regular
397.0,20.0,60.0,70.0,130.0,5,08/01/10 00:00:00,Espresso,Caffe Mocha,Regular
391.0,20.0,50.0,60.0,110.0,5,11/01/10 00:00:00,Espresso,Caffe Mocha,Regular
385.0,50.0,40.0,70.0,110.0,5,10/01/11 00:00:00,Espresso,Caffe Mocha,Regular
950.0,50.0,60.0,80.0,140.0,6,03/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
965.0,60.0,60.0,80.0,140.0,6,01/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
957.0,60.0,60.0,80.0,140.0,6,02/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
1046.0,60.0,70.0,90.0,160.0,6,06/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
1073.0,90.0,90.0,120.0,210.0,6,08/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
1063.0,40.0,70.0,80.0,150.0,6,11/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
1148.0,80.0,70.0,120.0,190.0,8,07/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
1148.0,80.0,70.0,120.0,190.0,8,07/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
829.0,60.0,30.0,60.0,90.0,9,10/01/10 00:00:00,Herbal Tea,Lemon,Decaf
845.0,50.0,40.0,70.0,110.0,9,12/01/10 00:00:00,Herbal Tea,Lemon,Decaf
843.0,50.0,30.0,50.0,80.0,9,07/01/11 00:00:00,Herbal Tea,Lemon,Decaf
834.0,50.0,40.0,60.0,100.0,9,09/01/11 00:00:00,Herbal Tea,Lemon,Decaf
845.0,50.0,40.0,70.0,110.0,9,12/01/11 00:00:00,Herbal Tea,Lemon,Decaf
349.0,40.0,30.0,70.0,100.0,11,09/01/10 00:00:00,Tea,Darjeeling,Regular
321.0,50.0,30.0,70.0,100.0,11,11/01/10 00:00:00,Tea,Darjeeling,Regular
346.0,40.0,40.0,70.0,110.0,11,03/01/11 00:00:00,Tea,Darjeeling,Regular
351.0,30.0,30.0,50.0,80.0,11,05/01/11 00:00:00,Tea,Darjeeling,Regular
366.0,30.0,30.0,50.0,80.0,11,08/01/11 00:00:00,Tea,Darjeeling,Regular
329.0,40.0,20.0,50.0,70.0,11,10/01/11 00:00:00,Tea,Darjeeling,Regular
382.0,40.0,30.0,60.0,90.0,12,02/01/11 00:00:00,Tea,Earl Grey,Regular
410.0,30.0,20.0,50.0,70.0,12,05/01/11 00:00:00,Tea,Earl Grey,Regular
623.0,40.0,40.0,60.0,100.0,4,01/01/10 00:00:00,Espresso,Caffe Latte,Regular
611.0,40.0,40.0,60.0,100.0,4,03/01/11 00:00:00,Espresso,Caffe Latte,Regular
605.0,30.0,40.0,50.0,90.0,4,04/01/11 00:00:00,Espresso,Caffe Latte,Regular
581.0,30.0,20.0,40.0,60.0,4,08/01/11 00:00:00,Espresso,Caffe Latte,Regular
570.0,20.0,20.0,30.0,50.0,4,11/01/11 00:00:00,Espresso,Caffe Latte,Regular
1060.0,270.0,290.0,350.0,640.0,2,05/01/10 00:00:00,Coffee,Columbian,Regular
1319.0,290.0,320.0,380.0,700.0,2,07/01/10 00:00:00,Coffee,Columbian,Regular
942.0,240.0,260.0,320.0,580.0,2,02/01/11 00:00:00,Coffee,Columbian,Regular
613.0,100.0,100.0,130.0,230.0,3,02/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
574.0,100.0,100.0,130.0,230.0,3,06/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
499.0,90.0,70.0,110.0,180.0,6,05/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
601.0,40.0,40.0,60.0,100.0,6,12/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
415.0,30.0,40.0,60.0,100.0,8,08/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
419.0,50.0,30.0,60.0,90.0,9,10/01/11 00:00:00,Herbal Tea,Lemon,Decaf
435.0,30.0,30.0,60.0,90.0,9,12/01/11 00:00:00,Herbal Tea,Lemon,Decaf
-587.0,40.0,40.0,70.0,110.0,4,08/01/10 00:00:00,Espresso,Caffe Latte,Regular
1246.0,340.0,350.0,420.0,770.0,2,10/01/11 00:00:00,Coffee,Columbian,Regular
1272.0,230.0,260.0,320.0,580.0,2,11/01/11 00:00:00,Coffee,Columbian,Regular
613.0,100.0,100.0,130.0,230.0,3,02/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
897.0,120.0,90.0,140.0,230.0,5,06/01/11 00:00:00,Espresso,Caffe Mocha,Regular
580.0,80.0,40.0,80.0,120.0,6,10/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
357.0,50.0,40.0,80.0,120.0,9,02/01/10 00:00:00,Herbal Tea,Lemon,Decaf
956.0,70.0,90.0,110.0,200.0,1,02/01/10 00:00:00,Coffee,Amaretto,Regular
949.0,70.0,90.0,110.0,200.0,1,03/01/10 00:00:00,Coffee,Amaretto,Regular
965.0,70.0,90.0,110.0,200.0,1,04/01/10 00:00:00,Coffee,Amaretto,Regular
998.0,60.0,80.0,100.0,180.0,1,05/01/10 00:00:00,Coffee,Amaretto,Regular
1042.0,60.0,80.0,90.0,170.0,1,06/01/10 00:00:00,Coffee,Amaretto,Regular
1070.0,60.0,70.0,90.0,160.0,1,07/01/10 00:00:00,Coffee,Amaretto,Regular
1053.0,90.0,90.0,110.0,200.0,1,10/01/10 00:00:00,Coffee,Amaretto,Regular
1075.0,50.0,70.0,90.0,160.0,1,12/01/10 00:00:00,Coffee,Amaretto,Regular
949.0,70.0,90.0,110.0,200.0,1,03/01/11 00:00:00,Coffee,Amaretto,Regular
998.0,60.0,80.0,100.0,180.0,1,05/01/11 00:00:00,Coffee,Amaretto,Regular
1042.0,60.0,80.0,90.0,170.0,1,06/01/11 00:00:00,Coffee,Amaretto,Regular
1064.0,40.0,60.0,70.0,130.0,1,08/01/11 00:00:00,Coffee,Amaretto,Regular
1059.0,70.0,70.0,100.0,170.0,1,09/01/11 00:00:00,Coffee,Amaretto,Regular
1053.0,90.0,90.0,110.0,200.0,1,10/01/11 00:00:00,Coffee,Amaretto,Regular
1060.0,50.0,80.0,90.0,170.0,1,11/01/11 00:00:00,Coffee,Amaretto,Regular
1075.0,50.0,70.0,90.0,160.0,1,12/01/11 00:00:00,Coffee,Amaretto,Regular
312.0,70.0,60.0,100.0,160.0,2,01/01/10 00:00:00,Coffee,Columbian,Regular
305.0,70.0,60.0,100.0,160.0,2,02/01/10 00:00:00,Coffee,Columbian,Regular
311.0,50.0,60.0,80.0,140.0,2,04/01/10 00:00:00,Coffee,Columbian,Regular
334.0,50.0,60.0,80.0,140.0,2,05/01/10 00:00:00,Coffee,Columbian,Regular
384.0,40.0,50.0,70.0,120.0,2,08/01/10 00:00:00,Coffee,Columbian,Regular
380.0,50.0,60.0,80.0,140.0,2,09/01/10 00:00:00,Coffee,Columbian,Regular
375.0,80.0,50.0,100.0,150.0,2,10/01/10 00:00:00,Coffee,Columbian,Regular
380.0,50.0,60.0,80.0,140.0,2,11/01/10 00:00:00,Coffee,Columbian,Regular
312.0,70.0,60.0,100.0,160.0,2,01/01/11 00:00:00,Coffee,Columbian,Regular
305.0,70.0,60.0,100.0,160.0,2,02/01/11 00:00:00,Coffee,Columbian,Regular
311.0,50.0,60.0,80.0,140.0,2,04/01/11 00:00:00,Coffee,Columbian,Regular
334.0,50.0,60.0,80.0,140.0,2,05/01/11 00:00:00,Coffee,Columbian,Regular
367.0,50.0,50.0,80.0,130.0,2,06/01/11 00:00:00,Coffee,Columbian,Regular
388.0,40.0,50.0,70.0,120.0,2,07/01/11 00:00:00,Coffee,Columbian,Regular
384.0,40.0,50.0,70.0,120.0,2,08/01/11 00:00:00,Coffee,Columbian,Regular
375.0,80.0,50.0,100.0,150.0,2,10/01/11 00:00:00,Coffee,Columbian,Regular
380.0,50.0,60.0,80.0,140.0,2,11/01/11 00:00:00,Coffee,Columbian,Regular
392.0,50.0,50.0,80.0,130.0,2,12/01/11 00:00:00,Coffee,Columbian,Regular
484.0,80.0,100.0,140.0,240.0,3,02/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
476.0,70.0,100.0,130.0,230.0,3,03/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
494.0,70.0,100.0,120.0,220.0,3,04/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
529.0,70.0,90.0,120.0,210.0,3,05/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
580.0,70.0,90.0,120.0,210.0,3,06/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
613.0,70.0,90.0,120.0,210.0,3,07/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
606.0,60.0,90.0,110.0,200.0,3,08/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
593.0,120.0,100.0,160.0,260.0,3,10/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
619.0,50.0,80.0,100.0,180.0,3,12/01/10 00:00:00,Coffee,Decaf Irish Cream,Decaf
484.0,80.0,100.0,140.0,240.0,3,02/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
476.0,70.0,100.0,130.0,230.0,3,03/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
529.0,70.0,90.0,120.0,210.0,3,05/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
580.0,70.0,90.0,120.0,210.0,3,06/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
613.0,70.0,90.0,120.0,210.0,3,07/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
599.0,50.0,80.0,100.0,180.0,3,09/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
593.0,120.0,100.0,160.0,260.0,3,10/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
601.0,60.0,90.0,120.0,210.0,3,11/01/11 00:00:00,Coffee,Decaf Irish Cream,Decaf
169.0,10.0,10.0,30.0,40.0,13,01/01/10 00:00:00,Tea,Green Tea,Regular
165.0,10.0,10.0,30.0,40.0,13,02/01/10 00:00:00,Tea,Green Tea,Regular
162.0,10.0,20.0,30.0,50.0,13,03/01/10 00:00:00,Tea,Green Tea,Regular
169.0,10.0,10.0,30.0,40.0,13,04/01/10 00:00:00,Tea,Green Tea,Regular
204.0,10.0,20.0,30.0,50.0,13,06/01/10 00:00:00,Tea,Green Tea,Regular
219.0,20.0,20.0,40.0,60.0,13,07/01/10 00:00:00,Tea,Green Tea,Regular
215.0,10.0,10.0,30.0,40.0,13,08/01/10 00:00:00,Tea,Green Tea,Regular
212.0,0.0,10.0,20.0,30.0,13,09/01/10 00:00:00,Tea,Green Tea,Regular
209.0,10.0,0.0,20.0,20.0,13,10/01/10 00:00:00,Tea,Green Tea,Regular
218.0,0.0,10.0,20.0,30.0,13,12/01/10 00:00:00,Tea,Green Tea,Regular
169.0,10.0,10.0,30.0,40.0,13,01/01/11 00:00:00,Tea,Green Tea,Regular
165.0,10.0,10.0,30.0,40.0,13,02/01/11 00:00:00,Tea,Green Tea,Regular
162.0,10.0,20.0,30.0,50.0,13,03/01/11 00:00:00,Tea,Green Tea,Regular
204.0,10.0,20.0,30.0,50.0,13,06/01/11 00:00:00,Tea,Green Tea,Regular
219.0,20.0,20.0,40.0,60.0,13,07/01/11 00:00:00,Tea,Green Tea,Regular
215.0,10.0,10.0,30.0,40.0,13,08/01/11 00:00:00,Tea,Green Tea,Regular
212.0,0.0,10.0,20.0,30.0,13,09/01/11 00:00:00,Tea,Green Tea,Regular
209.0,10.0,0.0,20.0,20.0,13,10/01/11 00:00:00,Tea,Green Tea,Regular
211.0,0.0,20.0,30.0,50.0,13,11/01/11 00:00:00,Tea,Green Tea,Regular
218.0,0.0,10.0,20.0,30.0,13,12/01/11 00:00:00,Tea,Green Tea,Regular
623.0,40.0,40.0,60.0,100.0,5,01/01/10 00:00:00,Espresso,Caffe Mocha,Regular
599.0,40.0,40.0,60.0,100.0,5,05/01/10 00:00:00,Espresso,Caffe Mocha,Regular
593.0,40.0,40.0,60.0,100.0,5,06/01/10 00:00:00,Espresso,Caffe Mocha,Regular
572.0,60.0,60.0,90.0,150.0,5,09/01/10 00:00:00,Espresso,Caffe Mocha,Regular
552.0,90.0,90.0,130.0,220.0,5,11/01/10 00:00:00,Espresso,Caffe Mocha,Regular
540.0,70.0,90.0,110.0,200.0,5,12/01/10 00:00:00,Espresso,Caffe Mocha,Regular
623.0,40.0,40.0,60.0,100.0,5,01/01/11 00:00:00,Espresso,Caffe Mocha,Regular
617.0,40.0,40.0,60.0,100.0,5,02/01/11 00:00:00,Espresso,Caffe Mocha,Regular
605.0,50.0,40.0,70.0,110.0,5,04/01/11 00:00:00,Espresso,Caffe Mocha,Regular
599.0,40.0,40.0,60.0,100.0,5,05/01/11 00:00:00,Espresso,Caffe Mocha,Regular
587.0,40.0,40.0,60.0,100.0,5,07/01/11 00:00:00,Espresso,Caffe Mocha,Regular
581.0,60.0,70.0,90.0,160.0,5,08/01/11 00:00:00,Espresso,Caffe Mocha,Regular
564.0,110.0,80.0,130.0,210.0,5,10/01/11 00:00:00,Espresso,Caffe Mocha,Regular
540.0,70.0,90.0,110.0,200.0,5,12/01/11 00:00:00,Espresso,Caffe Mocha,Regular
821.0,50.0,40.0,70.0,110.0,6,01/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
814.0,50.0,40.0,70.0,110.0,6,02/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
809.0,50.0,40.0,70.0,110.0,6,03/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
821.0,50.0,40.0,70.0,110.0,6,04/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
844.0,40.0,40.0,60.0,100.0,6,05/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
876.0,40.0,30.0,50.0,80.0,6,06/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
890.0,30.0,30.0,40.0,70.0,6,08/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
886.0,40.0,40.0,60.0,100.0,6,09/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
881.0,60.0,20.0,60.0,80.0,6,10/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
885.0,50.0,50.0,70.0,120.0,6,11/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
898.0,50.0,40.0,70.0,110.0,6,12/01/10 00:00:00,Espresso,Decaf Espresso,Decaf
821.0,50.0,40.0,70.0,110.0,6,01/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
814.0,50.0,40.0,70.0,110.0,6,02/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
809.0,50.0,40.0,70.0,110.0,6,03/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
821.0,50.0,40.0,70.0,110.0,6,04/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
844.0,40.0,40.0,60.0,100.0,6,05/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
876.0,40.0,30.0,50.0,80.0,6,06/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
894.0,40.0,30.0,50.0,80.0,6,07/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
890.0,30.0,30.0,40.0,70.0,6,08/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
886.0,40.0,40.0,60.0,100.0,6,09/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
881.0,60.0,20.0,60.0,80.0,6,10/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
885.0,50.0,50.0,70.0,120.0,6,11/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
898.0,50.0,40.0,70.0,110.0,6,12/01/11 00:00:00,Espresso,Decaf Espresso,Decaf
236.0,30.0,30.0,50.0,80.0,8,02/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
231.0,40.0,30.0,60.0,90.0,8,03/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
241.0,30.0,40.0,60.0,100.0,8,04/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
265.0,40.0,40.0,70.0,110.0,8,05/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
302.0,50.0,40.0,80.0,120.0,8,06/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
329.0,60.0,50.0,80.0,130.0,8,07/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
315.0,40.0,40.0,60.0,100.0,8,09/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
327.0,40.0,40.0,70.0,110.0,8,12/01/10 00:00:00,Herbal Tea,Chamomile,Decaf
241.0,30.0,30.0,50.0,80.0,8,01/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
236.0,30.0,30.0,50.0,80.0,8,02/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
231.0,40.0,30.0,60.0,90.0,8,03/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
265.0,40.0,40.0,70.0,110.0,8,05/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
302.0,50.0,40.0,80.0,120.0,8,06/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
329.0,60.0,50.0,80.0,130.0,8,07/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
322.0,60.0,50.0,80.0,130.0,8,08/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
316.0,30.0,40.0,60.0,100.0,8,11/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
327.0,40.0,40.0,70.0,110.0,8,12/01/11 00:00:00,Herbal Tea,Chamomile,Decaf
372.0,30.0,40.0,60.0,100.0,9,01/01/10 00:00:00,Herbal Tea,Lemon,Decaf
366.0,40.0,30.0,70.0,100.0,9,02/01/10 00:00:00,Herbal Tea,Lemon,Decaf
361.0,30.0,40.0,60.0,100.0,9,03/01/10 00:00:00,Herbal Tea,Lemon,Decaf
372.0,40.0,40.0,70.0,110.0,9,04/01/10 00:00:00,Herbal Tea,Lemon,Decaf
397.0,40.0,40.0,70.0,110.0,9,05/01/10 00:00:00,Herbal Tea,Lemon,Decaf
436.0,50.0,50.0,80.0,130.0,9,06/01/10 00:00:00,Herbal Tea,Lemon,Decaf
467.0,60.0,50.0,90.0,140.0,9,07/01/10 00:00:00,Herbal Tea,Lemon,Decaf
460.0,60.0,50.0,90.0,140.0,9,08/01/10 00:00:00,Herbal Tea,Lemon,Decaf
453.0,50.0,40.0,80.0,120.0,9,09/01/10 00:00:00,Herbal Tea,Lemon,Decaf
447.0,60.0,20.0,70.0,90.0,9,10/01/10 00:00:00,Herbal Tea,Lemon,Decaf
452.0,30.0,40.0,60.0,100.0,9,11/01/10 00:00:00,Herbal Tea,Lemon,Decaf
372.0,30.0,40.0,60.0,100.0,9,01/01/11 00:00:00,Herbal Tea,Lemon,Decaf
366.0,40.0,30.0,70.0,100.0,9,02/01/11 00:00:00,Herbal Tea,Lemon,Decaf
361.0,30.0,40.0,60.0,100.0,9,03/01/11 00:00:00,Herbal Tea,Lemon,Decaf
372.0,40.0,40.0,70.0,110.0,9,04/01/11 00:00:00,Herbal Tea,Lemon,Decaf
397.0,40.0,40.0,70.0,110.0,9,05/01/11 00:00:00,Herbal Tea,Lemon,Decaf
467.0,60.0,50.0,90.0,140.0,9,07/01/11 00:00:00,Herbal Tea,Lemon,Decaf
460.0,60.0,50.0,90.0,140.0,9,08/01/11 00:00:00,Herbal Tea,Lemon,Decaf
453.0,50.0,40.0,80.0,120.0,9,09/01/11 00:00:00,Herbal Tea,Lemon,Decaf
447.0,60.0,20.0,70.0,90.0,9,10/01/11 00:00:00,Herbal Tea,Lemon,Decaf
452.0,30.0,40.0,60.0,100.0,9,11/01/11 00:00:00,Herbal Tea,Lemon,Decaf
462.0,40.0,40.0,70.0,110.0,9,12/01/11 00:00:00,Herbal Tea,Lemon,Decaf
525.0,-30.0,70.0,10.0,80.0,10,01/01/10 00:00:00,Herbal Tea,Mint,Decaf
625.0,-30.0,70.0,10.0,80.0,10,02/01/10 00:00:00,Herbal Tea,Mint,Decaf
840.0,0.0,70.0,40.0,110.0,10,04/01/10 00:00:00,Herbal Tea,Mint,Decaf
973.0,-10.0,80.0,30.0,110.0,10,05/01/10 00:00:00,Herbal Tea,Mint,Decaf
1142.0,-10.0,90.0,30.0,120.0,10,06/01/10 00:00:00,Herbal Tea,Mint,Decaf
1698.0,0.0,60.0,20.0,80.0,10,10/01/10 00:00:00,Herbal Tea,Mint,Decaf
1898.0,20.0,80.0,60.0,140.0,10,12/01/10 00:00:00,Herbal Tea,Mint,Decaf
525.0,-30.0,70.0,10.0,80.0,10,01/01/11 00:00:00,Herbal Tea,Mint,Decaf
625.0,-30.0,70.0,10.0,80.0,10,02/01/11 00:00:00,Herbal Tea,Mint,Decaf
840.0,0.0,70.0,40.0,110.0,10,04/01/11 00:00:00,Herbal Tea,Mint,Decaf
1142.0,-10.0,90.0,30.0,120.0,10,06/01/11 00:00:00,Herbal Tea,Mint,Decaf
1574.0,-20.0,80.0,20.0,100.0,10,09/01/11 00:00:00,Herbal Tea,Mint,Decaf
1698.0,0.0,60.0,20.0,80.0,10,10/01/11 00:00:00,Herbal Tea,Mint,Decaf
1804.0,0.0,70.0,40.0,110.0,10,11/01/11 00:00:00,Herbal Tea,Mint,Decaf
1898.0,20.0,80.0,60.0,140.0,10,12/01/11 00:00:00,Herbal Tea,Mint,Decaf
261.0,0.0,20.0,40.0,60.0,11,01/01/10 00:00:00,Tea,Darjeeling,Regular
256.0,10.0,20.0,50.0,70.0,11,02/01/10 00:00:00,Tea,Darjeeling,Regular
261.0,10.0,20.0,50.0,70.0,11,04/01/10 00:00:00,Tea,Darjeeling,Regular
282.0,10.0,20.0,50.0,70.0,11,05/01/10 00:00:00,Tea,Darjeeling,Regular
338.0,10.0,30.0,60.0,90.0,11,07/01/10 00:00:00,Tea,Darjeeling,Regular
325.0,10.0,20.0,50.0,70.0,11,09/01/10 00:00:00,Tea,Darjeeling,Regular
325.0,-10.0,30.0,40.0,70.0,11,11/01/10 00:00:00,Tea,Darjeeling,Regular
335.0,0.0,30.0,50.0,80.0,11,12/01/10 00:00:00,Tea,Darjeeling,Regular
261.0,0.0,20.0,40.0,60.0,11,01/01/11 00:00:00,Tea,Darjeeling,Regular
251.0,10.0,20.0,50.0,70.0,11,03/01/11 00:00:00,Tea,Darjeeling,Regular
261.0,10.0,20.0,50.0,70.0,11,04/01/11 00:00:00,Tea,Darjeeling,Regular
282.0,10.0,20.0,50.0,70.0,11,05/01/11 00:00:00,Tea,Darjeeling,Regular
313.0,0.0,30.0,50.0,80.0,11,06/01/11 00:00:00,Tea,Darjeeling,Regular
332.0,10.0,40.0,60.0,100.0,11,08/01/11 00:00:00,Tea,Darjeeling,Regular
320.0,20.0,10.0,40.0,50.0,11,10/01/11 00:00:00,Tea,Darjeeling,Regular
325.0,-10.0,30.0,40.0,70.0,11,11/01/11 00:00:00,Tea,Darjeeling,Regular
335.0,0.0,30.0,50.0,80.0,11,12/01/11 00:00:00,Tea,Darjeeling,Regular
196.0,10.0,20.0,30.0,50.0,12,01/01/10 00:00:00,Tea,Earl Grey,Regular
191.0,10.0,20.0,30.0,50.0,12,02/01/10 00:00:00,Tea,Earl Grey,Regular
187.0,10.0,20.0,30.0,50.0,12,03/01/10 00:00:00,Tea,Earl Grey,Regular
195.0,10.0,20.0,30.0,50.0,12,04/01/10 00:00:00,Tea,Earl Grey,Regular
212.0,20.0,20.0,40.0,60.0,12,05/01/10 00:00:00,Tea,Earl Grey,Regular
258.0,30.0,20.0,50.0,70.0,12,07/01/10 00:00:00,Tea,Earl Grey,Regular
253.0,30.0,20.0,50.0,70.0,12,08/01/10 00:00:00,Tea,Earl Grey,Regular
244.0,20.0,10.0,30.0,40.0,12,10/01/10 00:00:00,Tea,Earl Grey,Regular
248.0,10.0,20.0,30.0,50.0,12,11/01/10 00:00:00,Tea,Earl Grey,Regular
212.0,20.0,20.0,40.0,60.0,12,05/01/11 00:00:00,Tea,Earl Grey,Regular
239.0,20.0,20.0,40.0,60.0,12,06/01/11 00:00:00,Tea,Earl Grey,Regular
253.0,30.0,20.0,50.0,70.0,12,08/01/11 00:00:00,Tea,Earl Grey,Regular
248.0,20.0,20.0,40.0,60.0,12,09/01/11 00:00:00,Tea,Earl Grey,Regular
244.0,20.0,10.0,30.0,40.0,12,10/01/11 00:00:00,Tea,Earl Grey,Regular
248.0,10.0,20.0,30.0,50.0,12,11/01/11 00:00:00,Tea,Earl Grey,Regular
256.0,10.0,20.0,40.0,60.0,12,12/01/11 00:00:00,Tea,Earl Grey,Regular
777.0,40.0,40.0,60.0,100.0,4,01/01/10 00:00:00,Espresso,Caffe Latte,Regular
771.0,30.0,40.0,50.0,90.0,4,02/01/10 00:00:00,Espresso,Caffe Latte,Regular
766.0,50.0,40.0,70.0,110.0,4,03/01/10 00:00:00,Espresso,Caffe Latte,Regular
777.0,40.0,40.0,60.0,100.0,4,04/01/10 00:00:00,Espresso,Caffe Latte,Regular
